avg_err,r_error,t_error
1.1413421246891806,0.0049307833586741,0.0260914898907625
0.4004945595656393,0.0015438758773078,0.0082870942163383
0.4135245277122067,0.000919291668117,0.0048324262637564
0.3631964018525723,0.0005467861901051,0.0101892432913952
0.3811679703127704,0.0009756059147186,0.0043701242871766
0.3491066719794337,0.0012018812627293,0.0028051123692511
0.3912432430967072,0.0020437944810593,0.0082871326743904
0.3544898478755937,0.0012954233542383,0.0114457465710465
0.3579491284378066,0.0008012462646655,0.0050260322559088
0.4880862929876975,0.0008663456146151,0.0053573747674679
0.3863482195246733,0.001902072296342,0.0104302310139806
0.4325476686809016,0.0007073851719182,0.0016025690538676
0.3921207203815654,0.0008430665988096,0.0029124761452611
0.3968709503915829,0.0007140569237866,0.0036349908637535
0.4880263053974911,0.0004476035849766,0.0008291440220859
0.405080986333273,0.0006632339143048,0.0052297407466799
0.3419462775748304,0.0016396718304879,0.0053765853967808
0.3285992761841257,0.001395686811689,0.0029674152424399
0.4117448930193212,0.0008800005777354,0.0035410591467543
0.3992197215965821,0.0010062485663451,0.0066236720437971
0.3542950091260353,0.0014632656926494,0.0041986925274444
0.343869995504121,0.0008995161218379,0.0069780564477122
0.3568781427393831,0.0002988777605781,0.0024896761156431
0.384904545692376,0.0006631323994707,0.0036026394907442
0.2835453310128533,0.0005004761114053,0.0019116447877307
0.4142757691228324,0.0004089778012387,0.000461910216696
0.3717360246775899,0.0003839994094164,0.0020771127951585
0.3711500375975004,0.0007034540703142,0.0044862952761215
0.4026412619507014,0.0003719647909116,0.0083830712508624
0.3014308940056724,0.0008746686500249,0.0032128789576841
0.3598517911523836,0.000603081493604,0.0019244361024586
0.3625732333849101,0.0004741175271274,0.0021813303114634
0.3742310776115317,0.0020379912882549,0.0079829468379584
0.4376271517613977,0.000496193625272,0.0032644861818519
0.4282171392341748,0.0008140718488174,0.0049454183947773
0.3718165808082389,0.0019498361308813,0.0042559321485062
0.4189380055697833,0.0015340032774001,0.0070463683263396
0.2906304181609442,0.0016157141418944,0.007714028821756
0.3583095670055127,0.0004432949015889,0.0040208543985816
0.410186742363747,0.000508958696301,0.0019433996857991
0.3773112274120082,0.0006422700817788,0.0100804933648313
0.3640793483614068,0.0012817324988048,0.0019831824949982
0.4483550013963615,0.0004502857245533,0.0018437998496852
0.4251363470656707,0.0009554364106135,0.0083935028505215
0.3519890094363248,0.0006789002605116,0.0058093709699128
0.2858352109356852,0.0007810013418856,0.0007943731653486
0.372348238953536,0.001199044304263,0.0049010379881401
0.3455140458937596,0.0001425377859392,0.0029250150228872
0.363687988070714,0.0011531589079629,0.0040286459477499
1.1413421246891806,0.004930783358674164,0.026091489890762532
0.40049455956563934,0.0015438758773078953,0.008287094216338334
0.4135245277122067,0.0009192916681170253,0.0048324262637564185
0.39124324309670727,0.0020437944810593233,0.008287132674390435
0.3631964018525723,0.0005467861901051794,0.010189243291395296
0.3811679703127704,0.0009756059147186973,0.004370124287176665
0.3491066719794337,0.0012018812627293612,0.002805112369251168
0.3863482195246733,0.001902072296342004,0.010430231013980693
0.3544898478755937,0.0012954233542383392,0.011445746571046552
0.3921207203815654,0.0008430665988096647,0.002912476145261172
0.35794912843780663,0.0008012462646655034,0.005026032255908875
0.4325476686809016,0.00070738517191824,0.0016025690538676246
0.4880862929876975,0.0008663456146151779,0.0053573747674679146
0.3968709503915829,0.0007140569237866497,0.0036349908637535993
0.48802630539749114,0.000447603584976632,0.0008291440220859175
0.4117448930193212,0.0008800005777354199,0.003541059146754312
0.343869995504121,0.0008995161218379624,0.006978056447712203
0.35429500912603534,0.001463265692649497,0.004198692527444444
0.3568781427393831,0.0002988777605781144,0.002489676115643191
0.32859927618412577,0.001395686811689021,0.002967415242439986
0.40508098633327305,0.0006632339143048646,0.005229740746679945
0.3419462775748304,0.0016396718304879038,0.005376585396780838
0.3992197215965821,0.001006248566345133,0.006623672043797109
0.28354533101285334,0.0005004761114053677,0.0019116447877307137
0.384904545692376,0.0006631323994707609,0.0036026394907442525
0.4142757691228324,0.00040897780123879177,0.0004619102166960834
0.30143089400567247,0.0008746686500249709,0.00321287895768412
0.3711500375975004,0.0007034540703142913,0.00448629527612158
0.3717360246775899,0.000383999409416486,0.002077112795158593
0.40264126195070143,0.00037196479091169434,0.008383071250862467
0.35985179115238364,0.0006030814936040093,0.0019244361024586608
0.3625732333849101,0.00047411752712745944,0.002181330311463416
0.3742310776115317,0.0020379912882549566,0.007982946837958433
0.4282171392341748,0.0008140718488174378,0.004945418394777354
0.3718165808082389,0.001949836130881312,0.00425593214850624
0.43762715176139777,0.0004961936252720932,0.0032644861818519155
0.4189380055697833,0.001534003277400103,0.0070463683263396765
0.35830956700551275,0.0004432949015889999,0.0040208543985816095
0.3640793483614068,0.0012817324988048835,0.001983182494998254
0.410186742363747,0.0005089586963010741,0.0019433996857991156
0.29063041816094426,0.0016157141418944344,0.00771402882175605
0.44835500139636153,0.0004502857245533484,0.0018437998496852728
0.3773112274120082,0.0006422700817788344,0.010080493364831328
0.4251363470656707,0.0009554364106135987,0.008393502850521524
0.372348238953536,0.0011990443042630286,0.004901037988140193
0.28583521093568526,0.0007810013418856873,0.0007943731653486332
0.3519890094363248,0.0006789002605116812,0.0058093709699128734
0.34551404589375967,0.00014253778593925477,0.002925015022887294
0.36368798807071406,0.0011531589079629369,0.004028645947749973
0.36831631335462967,0.0007289574943142516,0.0029366813807316264
