avg_err,r_error,t_error
0.4907963596547781,0.001808581348618,0.0106460904673558
0.3890377256955242,0.003778985071859,0.0238770108184139
0.3879751307125876,0.0007969776249213,0.0106292542079499
0.300343233368704,0.0017136174338506,0.0181887218029016
0.3909879343152624,0.0011371266379505,0.0051399087963309
0.349368894927644,0.0016643875024764,0.0054733968112065
0.3554333074870537,0.0016097032742973,0.0079485831253077
0.3559030444937747,0.0008551704581813,0.0114408257981031
0.3317284076260747,0.0008635963135278,0.0034421851937044
0.4915670256990143,0.0004337510430381,0.0037658443684608
0.4019592987198898,0.001858942098865,0.0089736169545347
0.4162376752508762,0.0009306784177676,0.0029895637994716
0.3646129996205017,0.0007704898195486,0.0054383166390066
0.3836444685353897,0.001194906711576,0.0058750761324129
0.5080669424301731,0.0003056704536008,0.0030167171880442
0.383504641535651,0.0005594261325391,0.0036626376988719
0.3452396430353037,0.0015937755126864,0.0018873213236929
0.280025519674918,0.0016641017102476,0.0097371016640744
0.3726047052796022,0.0012593616952528,0.0045648253398414
0.3603787745919337,0.0019216125365288,0.0119344405925672
0.3380650858345399,0.0021919378555855,0.0083855651408511
0.3204290293158059,0.0012411996148855,0.0054546765714285
0.3984519332494912,0.0002151896695312,0.0009527174805042
0.2852954423311792,0.0036787611467307,0.0202559390746797
0.2423582196868572,0.0006742882614178,0.0025722902281326
0.4014701422896367,0.0005883163684725,0.0029423315041021
0.3117363120374775,0.0015352826904288,0.0064064224506909
1.585757606876241,0.1019063222122688,1.1079412296017896
0.3804121439491863,0.0008801671742309,0.0036234048024736
0.2662307950660563,0.0009062964379296,0.0156474919670191
0.3595453599410441,0.0003463606217856,0.0047634322973344
0.357679161031422,0.0003408886140436,0.0010371122722104
0.3021974842588116,0.0033022503876712,0.0130491859110637
0.3551142804117773,0.002328420438514,0.0117493881572763
0.4318927947994773,0.0008138410930531,0.0033578850870049
0.3336613301738648,0.0034620316747425,0.0148541155786867
0.4134001048080589,0.0015422921113044,0.0063171520698462
0.2785629940937718,0.0021141340512764,0.0091652550564703
0.3504893406377936,0.0003784801683206,0.0043651034362368
0.3174598880672805,0.0018206556249623,0.0060751525501951
0.4190286741656505,0.0015246800628354,0.0103840257078555
0.3405554769114731,0.0017274980419315,0.0087508019389733
0.397582880514142,0.0006806033457298,0.0033163312670112
0.4559734640915548,0.0013654846821822,0.0105543966817812
0.3161929987896854,0.0005139302894009,0.0046527444702564
0.2449122590255306,0.0008705468032981,0.0035599353111957
2.179878904952859,0.0970881146510284,1.075008185252796
0.283028114864145,0.0006158678637017,0.0044927615630991
0.3247740524635565,0.0008098364698897,0.0029256125220065
0.4907963596547781,0.0018085813486180089,0.01064609046735586
0.38903772569552425,0.0037789850718590898,0.023877010818413945
0.3879751307125876,0.0007969776249213869,0.01062925420794992
0.3554333074870537,0.0016097032742973015,0.007948583125307766
0.30034323336870405,0.0017136174338506463,0.018188721802901636
0.3909879343152624,0.001137126637950543,0.005139908796330957
0.349368894927644,0.001664387502476402,0.005473396811206513
0.4019592987198898,0.0018589420988650376,0.008973616954534741
0.3559030444937747,0.0008551704581813383,0.0114408257981031
0.3646129996205017,0.0007704898195486574,0.005438316639006654
0.3317284076260747,0.0008635963135278588,0.0034421851937044287
0.4162376752508762,0.0009306784177676973,0.002989563799471697
0.49156702569901434,0.0004337510430381079,0.0037658443684608937
0.3836444685353897,0.0011949067115760092,0.005875076132412909
0.5080669424301731,0.0003056704536008742,0.003016717188044277
0.37260470527960227,0.001259361695252826,0.0045648253398414464
0.3204290293158059,0.001241199614885562,0.005454676571428527
0.3380650858345399,0.0021919378555855526,0.008385565140851139
0.3984519332494912,0.0002151896695312788,0.0009527174805042033
0.28002551967491807,0.0016641017102476488,0.009737101664074417
0.38350464153565106,0.0005594261325391436,0.003662637698871968
0.34523964303530374,0.001593775512686416,0.001887321323692948
0.36037877459193374,0.0019216125365288687,0.011934440592567205
0.2423582196868572,0.0006742882614178809,0.0025722902281326006
0.2852954423311792,0.003678761146730724,0.02025593907467972
0.40147014228963673,0.0005883163684725375,0.00294233150410214
0.2662307950660563,0.0009062964379296861,0.015647491967019166
1.585757606876241,0.10190632221226888,1.1079412296017896
0.31173631203747754,0.0015352826904288415,0.0064064224506909006
0.3804121439491863,0.0008801671742309046,0.0036234048024736754
0.3595453599410441,0.0003463606217856727,0.0047634322973344285
0.35767916103142205,0.00034088861404366,0.0010371122722104594
0.30219748425881165,0.003302250387671295,0.013049185911063734
0.43189279479947734,0.00081384109305318,0.0033578850870049646
0.3336613301738648,0.003462031674742578,0.01485411557868676
0.35511428041177734,0.0023284204385140366,0.011749388157276363
0.41340010480805894,0.001542292111304497,0.006317152069846224
0.35048934063779363,0.0003784801683206029,0.004365103436236812
0.3405554769114731,0.0017274980419315496,0.008750801938973313
0.31745988806728054,0.0018206556249623232,0.0060751525501951285
0.2785629940937718,0.002114134051276401,0.009165255056470329
0.397582880514142,0.0006806033457298906,0.0033163312670112543
0.41902867416565054,0.0015246800628354322,0.01038402570785556
0.4559734640915548,0.0013654846821822327,0.010554396681781224
2.179878904952859,0.09708811465102844,1.075008185252796
0.24491225902553063,0.0008705468032981117,0.003559935311195719
0.31619299878968543,0.0005139302894009233,0.004652744470256488
0.28302811486414503,0.0006158678637017829,0.004492761563099131
0.32477405246355656,0.000809836469889762,0.00292561252200657
0.3860469973648251,0.0007173507992789467,0.0034052371993977
