avg_err,r_error,t_error
1.4717552473197544,0.0261190277731089,0.5907520022745801
0.713419847833767,0.0288231630286339,0.4214744018469064
0.9454011359400248,0.0272519134636101,0.4530077427529929
0.8093118765405546,0.028788574537127,0.4779435291379577
1.0294007899809368,0.0325530514421648,0.5394894772741881
0.9210138548470092,0.0206810323940706,0.3962663758275632
1.2850838736572836,0.0267898773814449,0.4598284510105994
1.4638265720908918,0.0376067139950488,0.5317959173641923
1.31742428699034,0.0370284214953533,0.4286741723601104
2.202892339399422,0.0274416375833388,0.4798122987701713
1.5090616285058265,0.030157812960138,0.4898403057878304
1.694051720465228,0.035635880728628,0.5566255083027718
1.3940972869285493,0.0313245126440961,0.5741217907930778
1.34144369728836,0.02482398418295,0.408100950967373
1.53375749129237,0.040415001897052,0.4818334918935636
1.9835382991267625,0.0511358015585639,0.5594217089150989
1.16091687900967,0.0206571930907564,0.3900338537282649
1.7324445264566664,0.0347151142210876,0.5042100306603121
1.4714072125059188,0.0279236781173174,0.4499347042923572
1.102232140707451,0.0372880467561585,0.520428725203912
1.1628485072714732,0.0383924236946088,0.4866247439190911
1.771571621148781,0.031066025718023,0.5332251771843859
1.9251776508782985,0.0365962478595115,0.5084167180625838
1.7868421894517768,0.0277376013328565,0.5179859078763304
1.132658305307816,0.0183570926117576,0.3737886251374561
1.839708019833528,0.0229608151447241,0.4394083697960763
1.6959621142043129,0.0266909236148178,0.4200256014800999
1.1480026067956692,0.0351419244888457,0.4354492385398075
1.0181489837590112,0.025801978158477,0.3000446136924753
1.0827816878190673,0.0419171684496345,0.5544797127026362
1.7620478107520232,0.0372784458223231,0.5397498494689552
1.5852158121535629,0.038043505897449,0.479115025913022
1.0524191372204823,0.0227886108669933,0.4255276176691343
1.1683664513977798,0.0291132868722839,0.4382917353461678
1.3694219340997769,0.0338927369901724,0.5128030975063045
1.261722602400263,0.0310300819577166,0.5711772380454049
2.3156572834832527,0.0538313910659768,0.6844808854292611
1.4501931109250858,0.0400563411391022,0.5872268784114749
1.0863533666096583,0.02770079639822,0.455955495403585
1.2169241854055,0.0312236925234649,0.4926056092429024
1.0177349409931336,0.0299647018970248,0.3674760841372609
0.9204000527620956,0.0278913457570907,0.4509200456849954
1.0362698415915523,0.0303931397284821,0.4501027350882327
1.9890806183235368,0.0396533671458705,0.4776894780589784
1.5428848812308995,0.0476851278187117,0.6686862598064913
1.4640432609965788,0.0257147886823823,0.355545650068249
0.9367330038544368,0.0334904811443516,0.3857796387330074
1.7321028407707628,0.0392569552535232,0.5697699197150166
1.5199063996038769,0.0379138974355969,0.6109156324215125
1.4717552473197544,0.02611902777310895,0.5907520022745801
0.713419847833767,0.02882316302863392,0.4214744018469064
0.9454011359400248,0.027251913463610184,0.45300774275299294
1.2850838736572836,0.026789877381444928,0.4598284510105994
0.8093118765405546,0.02878857453712703,0.4779435291379577
1.0294007899809368,0.032553051442164846,0.5394894772741881
0.9210138548470093,0.020681032394070663,0.3962663758275632
1.5090616285058263,0.030157812960138024,0.4898403057878304
1.4638265720908918,0.03760671399504884,0.5317959173641923
1.3940972869285493,0.03132451264409616,0.5741217907930778
1.3174242869903399,0.03702842149535337,0.4286741723601104
1.694051720465228,0.03563588072862807,0.5566255083027718
2.202892339399422,0.027441637583338806,0.47981229877017134
1.3414436972883599,0.024823984182950072,0.40810095096737303
1.53375749129237,0.040415001897052,0.48183349189356367
1.4714072125059188,0.02792367811731742,0.4499347042923572
1.771571621148781,0.031066025718023027,0.5332251771843859
1.1628485072714732,0.03839242369460884,0.4866247439190911
1.9251776508782985,0.0365962478595115,0.5084167180625838
1.7324445264566664,0.034715114221087605,0.5042100306603121
1.9835382991267625,0.05113580155856392,0.5594217089150989
1.16091687900967,0.02065719309075644,0.39003385372826493
1.1022321407074507,0.037288046756158565,0.520428725203912
1.1326583053078159,0.0183570926117576,0.37378862513745614
1.7868421894517768,0.027737601332856594,0.5179859078763304
1.839708019833528,0.022960815144724176,0.43940836979607634
1.0827816878190673,0.04191716844963454,0.5544797127026362
1.1480026067956692,0.035141924488845726,0.4354492385398075
1.6959621142043129,0.0266909236148178,0.42002560148009993
1.0181489837590112,0.025801978158477092,0.30004461369247537
1.7620478107520232,0.03727844582232315,0.5397498494689552
1.5852158121535629,0.038043505897449,0.479115025913022
1.0524191372204823,0.02278861086699332,0.42552761766913433
1.3694219340997769,0.03389273699017243,0.5128030975063045
1.261722602400263,0.031030081957716674,0.5711772380454049
1.1683664513977798,0.029113286872283935,0.4382917353461678
2.3156572834832527,0.053831391065976814,0.6844808854292611
1.0863533666096583,0.027700796398220023,0.455955495403585
0.9204000527620957,0.02789134575709071,0.45092004568499544
1.2169241854055,0.031223692523464967,0.4926056092429024
1.4501931109250858,0.04005634113910223,0.5872268784114749
1.0362698415915523,0.03039313972848219,0.45010273508823273
1.0177349409931336,0.029964701897024833,0.3674760841372609
1.9890806183235368,0.039653367145870554,0.4776894780589784
0.9367330038544368,0.033490481144351686,0.3857796387330074
1.4640432609965788,0.025714788682382368,0.35554565006824906
1.5428848812308995,0.047685127818711794,0.6686862598064913
1.7321028407707628,0.039256955253523226,0.5697699197150166
1.5199063996038769,0.03791389743559693,0.6109156324215125
1.7482675738262938,0.04665626758215226,0.5051357555734239
