avg_err,r_error,t_error
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
9.182675907518547120e-01,4.649337772905275286e-03,5.558517532403020045e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
6.275374202873336138e-01,4.480621420681350775e-02,7.899584506603057887e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
1.170519633556740047e+00,2.268799498245440555e-02,6.816775336046286826e-01
