avg_err,r_error,t_error
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
2.222820387532451508e-05,2.973945730152691354e-08,1.755849120527647713e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
1.886743622845873833e-05,3.893504374271256936e-08,2.110566692210544223e-07
