avg_err,r_error,t_error
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
7.650511508014067319e-01,2.169728747685148451e-02,4.003205630198932718e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.988367891390577125e-01,3.168822045906292267e-02,4.651494631148941905e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
9.750296991932038138e-01,3.322764159500474213e-02,4.764289193167061676e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
7.610111358762461364e-01,2.990871059507349550e-02,4.491789232793007014e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
8.462321748916170616e-01,3.583201594648640492e-02,4.822769465379863618e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
1.054514887996216510e+00,2.875176545161750238e-02,4.569879921011100188e-01
9.053719105428346126e-01,3.129941103843595501e-02,4.458592389536333855e-01
9.053719105428346126e-01,3.129941103843595501e-02,4.458592389536333855e-01
9.053719105428346126e-01,3.129941103843595501e-02,4.458592389536333855e-01
9.053719105428346126e-01,3.129941103843595501e-02,4.458592389536333855e-01
