avg_err,r_error,t_error
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.014713823431228512e-01,5.494145776844111800e-04,2.323749532758349976e-03
4.388159507782651847e-01,8.425074783377498782e-04,3.861274885637569401e-03
4.388159507782651847e-01,8.425074783377498782e-04,3.861274885637569401e-03
4.388159507782651847e-01,8.425074783377498782e-04,3.861274885637569401e-03
4.388159507782651847e-01,8.425074783377498782e-04,3.861274885637569401e-03
